slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
pasteleria-micheto-calatayud,Pastelería Micheto,Calatayud,Pan y cereal,bizcochos de Calatayud y frutas de Aragón,"Paseo Cortes de Aragón, 12, 50300 Calatayud, Zaragoza",Pastelería familiar histórica de Calatayud con obradores propios y elaboración de repostería tradicional.,,+34636225463,michetopasteleria@gmail.com,https://pasteleriamicheto.es/,,https://www.instagram.com/michetopasteleria/,https://www.google.com/maps/search/?api=1&query=Pasteler%C3%ADa%20Micheto%2C%20Paseo%20Cortes%20de%20Arag%C3%B3n%2C%2012%2C%2050300%20Calatayud%2C%20Zaragoza&query_place_id=ChIJv0VvoCuPWw0RFKj3oRw88Nw,41.3541980,-1.6433440,/productores/es/aragon/zaragoza/pasteleria-micheto-calatayud.webp,verificado,sí,ecommerce,,9848,es,,,,,
pasteleria-lalmolda,Pastelería Lalmolda,Zaragoza,Pan y cereal,"palmeras, tartas, hojaldres y pastas de té","Calle Casto Méndez Núñez, 11, 50003 Zaragoza",Pastelería familiar de Zaragoza fundada en 1920 que elabora diariamente repostería y chocolate en su propio obrador.,,+34876717091,info@pastelerialalmolda.com,https://www.pastelerialalmolda.com/,,https://www.instagram.com/pastelerialalmolda/,https://www.google.com/maps/search/?api=1&query=Pasteler%C3%ADa%20Lalmolda%2C%20Calle%20Casto%20M%C3%A9ndez%20N%C3%BA%C3%B1ez%2C%2011%2C%2050003%20Zaragoza&query_place_id=ChIJGa4gSOwUWQ0Rdo5VvHh8pUY,41.6538705,-0.8799929,/productores/es/aragon/zaragoza/pasteleria-lalmolda.webp,verificado,sí,ecommerce,,9828,es,,,,,
horno-de-sos-del-rey-catolico-sos-del-rey-catolico,Horno de Sos del Rey Católico,Sos del Rey Católico,Pan y cereal,"hogaza, pan medieval, pan de semillas y cristal; tortas de manteca y fuego, pastas de anís, mantecados y sosiegos","C/ Emilio Alfaro, 1, 50680 Sos del Rey Católico, Zaragoza","Obrador tradicional con dos tiendas en Sos y reparto en localidades próximas; elabora panes, tortas y repostería propia.",,+34948888259,hornodesosdelreycatolico@hotmail.com,,,,https://www.google.com/maps/search/?api=1&query=Horno%20de%20Sos%20del%20Rey%20Cat%C3%B3lico%2C%20C%2F%20Emilio%20Alfaro%2C%201%2C%2050680%20Sos%20del%20Rey%20Cat%C3%B3lico%2C%20Zaragoza&query_place_id=ChIJ1UAq5tkBWg0R_y6m2aWZsOM,42.4969991,-1.2150631,,parcial,no,,,6874,es,,,,,
cervezas-artillera,Cervezas Artillera,Zaragoza,Cerveza,"Morena7, Trigueña, Kalipa y Flamenka","Calle Salvia, 1, Polígono Industrial Empresarium, 50720 Zaragoza",Marca zaragozana de cerveza artesana elaborada con ingredientes de proximidad y recetas propias.,Consultar web,+34670360449,info@cervezasartillera.com,https://www.cervezasartillera.com/,,https://www.instagram.com/cervezas_artillera/,,41.5756959,-0.8272487,/productores/es/aragon/zaragoza/cervezas-artillera.webp,verificado,sí,ecommerce,,3935,es,,,,,
bieras-ordio-la-puebla-de-alfinden,Bieras Ordio S.L.,La Puebla de Alfindén,Cerveza,"Ordio Minero, cervezas con lúpulo de Daroca y materias primas aragonesas","Pol. Ind. Malpica-Alfindén, Calle La Palmera 16, 50171 La Puebla de Alfindén, Zaragoza",Cervecera aragonesa que elabora y distribuye Ordio Minero con ingredientes de proximidad y venta directa.,Consultar web,+34675686042,ventasordio@gmail.com,https://www.ordiominero.com/,,,https://www.google.com/maps/search/?api=1&query=Bieras%20Ordio%20S.L.%2C%20Pol.%20Ind.%20Malpica-Alfind%C3%A9n%2C%20Calle%20La%20Palmera%2016%2C%2050171%20La%20Puebla%20de%20Alfind%C3%A9n%2C%20Zaragoza&query_place_id=ChIJyQt8ynkXWQ0Rqn5nyrSHGUc,41.6411988,-0.7616697,/productores/es/aragon/zaragoza/bieras-ordio-la-puebla-de-alfinden.webp,verificado,sí,ecommerce,,1192,es,,,,,
picarda-cerveza-artesana-mequinenza,Picarda Cerveza Artesana,Mequinenza,Cerveza,"Picarda rubia, Monegre tostada, Nicolas is Green, Picarda con miel de romero y Picarda Weizen","Calle N, 97 Nave C, 50170 Mequinenza, Zaragoza","Microcervecería de Mequinenza que elabora cinco variedades sin filtrar ni pasteurizar, disponibles en botella y barril.",Consultar visitas,+34696070872,,,https://www.facebook.com/cervezapicarda/,https://www.instagram.com/cervezapicarda/,,41.3826368,0.3062591,,parcial,no,,,10172,es,,,,,
cervezas-garba-lumpiaque,Cervezas Garba,Lumpiaque,Cerveza,"Lager, Pale Ale e Irish Red","Calle Aragón, 63, 50295 Lumpiaque, Zaragoza",Fábrica artesanal de Lumpiaque inaugurada en verano de 2024 y orientada a cervezas de lote propio y proyectos a medida.,Consultar fábrica,+34648123867,cervezasgarbasl@gmail.com,https://cervezasgarba.es/,,https://www.instagram.com/cervezasgarba/,https://www.google.com/maps/search/?api=1&query=Cervezas%20Garba%2C%20Calle%20Arag%C3%B3n%2C%2063%2C%2050295%20Lumpiaque%2C%20Zaragoza&query_place_id=ChIJeXSsohLdWw0RcdQLB1h3VkE,41.6307175,-1.3035906,/productores/es/aragon/zaragoza/cervezas-garba-lumpiaque.webp,verificado,sí,telefono,,3955,es,,,,,
conservas-gardeniers,Conservas Gardeniers,Zaragoza,Conservas,cremas y conservas vegetales ecológicas,"Mercazaragoza, Carretera Cogullada, 65, calle K, nave 4, 50014 Zaragoza","Obrador ecológico del proyecto social Gardeniers de ATADES, que transforma hortalizas propias en cremas y conservas.",Lun-Vie 8:00-16:00,+34876551555,ventas@gardeniers.es,https://gardeniers.es/,,https://www.instagram.com/gardeniers_organic/,https://www.google.com/maps/search/?api=1&query=Conservas%20Gardeniers%2C%20Mercazaragoza%2C%20Carretera%20Cogullada%2C%2065%2C%20calle%20K%2C%20nave%204%2C%2050014%20Zaragoza&query_place_id=ChIJN5aOQC4TWQ0RH6K_K_PElKA,41.6860078,-0.8538421,/productores/es/aragon/zaragoza/conservas-gardeniers.webp,verificado,sí,ecommerce,,4295,es,,,,,
quesos-los-arcos-caspe,Quesos Los Arcos,Caspe,Lácteos y quesos,"Quesos frescos y curados, yogures, leche pasteurizada y requesón","C/ San Vicente Ferrer, 11, 50700 Caspe, Zaragoza","Agropecuaria Los Arcos elabora en Caspe quesos, yogures, leche pasteurizada, requesón y postres lácteos.",,+34976631905,losarcos@quesoslosarcos.com,https://quesoslosarcos.com/,,,https://www.google.com/maps/search/?api=1&query=Quesos%20Los%20Arcos%2C%20C%2F%20San%20Vicente%20Ferrer%2C%2011%2C%2050700%20Caspe%2C%20Zaragoza&query_place_id=ChIJKy9UJFRUXw0RUA8AoEmJIXc,41.23667,-0.03957,/productores/es/aragon/zaragoza/quesos-los-arcos-caspe.webp,verificado,no,,,10902,es,,,,,
quesos-artesanos-villamayor-villamayor-de-gallego,Quesos Artesanos Villamayor,Villamayor de Gállego,Lácteos y quesos,queso natural y procesado,"Camino la Filada, 4, 50162 Villamayor de Gállego, Zaragoza",Sociedad civil constituida en 2009 con domicilio en Camino la Filada y actividad declarada de fabricación de queso.,,,,,,,,41.68556,-0.77389,,parcial,no,,,10743,es,,,,,
quesos-diarte-langa-del-castillo,Quesos Diarte,Langa del Castillo,Lácteos y quesos,Quesos frescos y semicurados de cabra,"C/ Barrio Alto, 45, 50367 Langa del Castillo, Zaragoza",Pequeña quesería familiar del Campo de Daroca que elabora quesos frescos y semicurados de cabra.,,+34696578425,,,,,,41.21083,-1.39806,,parcial,no,,,10793,es,,,,,
agerca-tauste,Agerca S. Coop. Ltda.,Tauste,Lácteos y quesos,"Val de Taus (queso curado de cabra), Quesicos y Quitapenas","Ronda Val de Volvi, 5, 50660 Tauste, Zaragoza",Cooperativa quesera de Tauste que elabora Val de Taus con leche pasteurizada de cabra y comercializa las marcas Quesicos y Quitapenas.,,+34976854267,,,,,,41.92032,-1.25472,,parcial,no,,,400,es,,,,,
grupo-delifactory-utebo,Delifactory (Originia Foods),Utebo,Lácteos y quesos,"leche condensada, leche evaporada UHT y dulce de leche","Carretera de Logroño, 92, 50180 Utebo, Zaragoza","Planta de Originia Foods con más de 75 años de actividad, especializada en soluciones lácteas para industria, distribución y restauración.",Consultar fuente,+34976784257,info@delifactory.es,https://originiafoods.com/plantas/delifactory/,,,https://www.google.com/maps/search/?api=1&query=Delifactory%20%28Originia%20Foods%29%2C%20Carretera%20de%20Logro%C3%B1o%2C%2092%2C%2050180%20Utebo%2C%20Zaragoza&query_place_id=ChIJpU2UgwBvWQ0RCrtrhyPWGU4,41.6951185,-0.9891134,/productores/es/aragon/zaragoza/grupo-delifactory-utebo.webp,verificado,no,,,4813,es,,,,,
helados-lic-utebo,Helados LIC,Utebo,Helados,"helados para alimentación y restauración, sorbetes, cremas y especialidades","Autovía Zaragoza-Logroño, km 13,8, Polígono La Casaza, 50180 Utebo, Zaragoza",Empresa familiar de tercera generación que lleva más de 80 años elaborando helados para los canales de alimentación y Horeca.,Consultar web,+34976770853,heladoslic@heladoslic.com,https://heladoslic.es/,,,https://www.google.com/maps/search/?api=1&query=Helados%20LIC%2C%20Autov%C3%ADa%20Zaragoza-Logro%C3%B1o%2C%20km%2013%2C8%2C%20Pol%C3%ADgono%20La%20Casaza%2C%2050180%20Utebo%2C%20Zaragoza&query_place_id=ChIJt5OrOP5uWQ0RHOlJY9b6S8E,41.7104922,-1.0174340,/productores/es/aragon/zaragoza/helados-lic-utebo.webp,verificado,no,,,6748,es,,,,,
mieles-del-cierzo-ambel,Mieles del Cierzo,Ambel,Miel,miel cruda del Moncayo,"Calle Arrabal, 2, 50547 Ambel, Zaragoza",Proyecto apícola de Ambel que produce miel cruda y controla sus colmenas y el proceso de envasado.,,+34654383566,mielesdelcierzo@gmail.com,https://mielesdelcierzo.es/,https://www.facebook.com/mielesdelcierzo/?locale=es_ES,https://www.instagram.com/mielesdelcierzo/,,41.79535,-1.6156,/productores/es/aragon/zaragoza/mieles-del-cierzo-ambel.webp,verificado,no,,,8828,es,,,,,
casa-alberdi-monterde,Casa Alberdi,Monterde,Miel,"miel cruda de romero, tomillo, espliego, encina y mil flores","Barrio Alto, 14, 50213 Monterde, Zaragoza",Empresa familiar dedicada a la apicultura artesanal desde 1999 en el entorno del Monasterio de Piedra.,,+34679436226,jvalberdi@hotmail.com,,https://www.facebook.com/casaalberdimiel/,,,41.17418,-1.73506,,parcial,sí,email|telefono,,3369,es,,,,,
miel-lares-ariza,Lares Miel,Ariza,Miel,"miel ecológica de romero, tomillo, flores y chaparra","Calle Poniente, 12, 50220 Ariza, Zaragoza",Explotación apícola ecológica de Ariza con colmenares gestionados de forma sostenible.,,+34675203168,hola@laresmiel.eu,https://laresmiel.eu/,,https://www.instagram.com/laresmiel/,https://www.google.com/maps/search/?api=1&query=Lares%20Miel%2C%20Calle%20Poniente%2C%2012%2C%2050220%20Ariza%2C%20Zaragoza&query_place_id=ChIJi4pADpJjWw0RsqB7ak3XvEM,41.31049,-2.05525,,verificado,sí,ecommerce,,8019,es,,,,,
mayestra-miel-ainzon,Mayestra Miel,Ainzón,Miel,"miel natural de romero, tomillo, mil flores y encina","General Estella, 26, 50570 Ainzón, Zaragoza",Proyecto apícola familiar nacido en 2020 que produce miel natural y artesanal en las faldas del Moncayo.,,+34645407429,mayestramiel@gmail.com,https://mayestramiel.es/,https://www.facebook.com/MayestraMiel/?locale=es_LA,https://www.instagram.com/mayestramiel/,https://www.google.com/maps/search/?api=1&query=Mayestra%20Miel%2C%20General%20Estella%2C%2026%2C%2050570%20Ainz%C3%B3n%2C%20Zaragoza&query_place_id=ChIJFf0hH1C3Ww0RTLtnqU_ZTZ0,41.81607,-1.5197,/productores/es/aragon/zaragoza/mayestra-miel-ainzon.webp,verificado,sí,ecommerce,,8527,es,,,,,
apihuecha-borja,Miel Apihuecha,Borja,Miel,mieles del Moncayo y de huerta,"La Cubilla, 14, 50540 Borja, Zaragoza",Productor apícola primario de Borja con venta directa en sus instalaciones y reparto a domicilio por pedido telefónico.,,+34689719364,mjlahuertasanz@gmail.com,,https://www.facebook.com/p/Apihuecha-100063788995410/?locale=es_LA,https://www.instagram.com/apihuecha/,,41.83482,-1.53375,,parcial,sí,telefono,,8663,es,,,,,
miel-el-albar-lechon,Miel El Albar,Lechón,Miel,"mieles monoflorales, polen y propóleo","Camino Romanos, s/n, 50369 Lechón, Zaragoza",Explotación de apicultura tradicional que produce mieles monoflorales y otros productos de la colmena en sus instalaciones de Lechón.,,+34628873893,elalbar.miel@gmail.com,,https://www.facebook.com/MielElAlbar/?locale=es_ES,https://www.instagram.com/miel.elalbar/,,41.08649,-1.28416,,parcial,no,,,8708,es,,,,,
miel-la-galinda-mequinenza,Miel La Galinda,Mequinenza,Miel,"miel de cerezo, azahar, eucalipto, romero y tomillo; packs y cestas","Calle D, 29, 50170 Mequinenza, Zaragoza",Explotación apícola familiar fundada en 1966 que extrae y envasa manualmente miel propia de las sierras de Mequinenza.,,+34662054409,info@miellagalinda.com,,https://www.facebook.com/MielLaGalinda/?locale=es_ES,,,41.37417,0.3025,,parcial,sí,telefono,,8753,es,,,,,
miel-montereal-la-muela,Miel Monte Real,La Muela,Miel,"miel de romero, flores y bosque","Calle Peña Telera, 6, 50196 La Muela, Zaragoza",Productor y envasador familiar de miel propia elaborada artesanalmente desde hace más de 70 años.,,+34635554766,mielmontereal@gmail.com,https://mielmontereal.com/,,https://www.instagram.com/monterealmiel/,,41.5808300,-1.1161100,/productores/es/aragon/zaragoza/miel-montereal-la-muela.webp,verificado,sí,ecommerce,,8777,es,,,,,
miel-mil-gotas-el-frago,Miel Mil Gotas,El Frago,Miel,"miel de romero, milflores y otras mieles monoflorales","El Frago, Zaragoza",Proyecto apícola familiar de cuatro generaciones que practica apicultura natural y tradicional vinculada a El Frago.,,+34695305724,eduardo_casabona@hotmail.com,,,https://www.instagram.com/mil_gotas_miel_de_flores/,,42.27151,-0.93129,,parcial,no,,,8773,es,,,,,
apicola-cortes-ores,Apícola Cortés,Orés,Miel,"miel de romero, encina y milflores","Orés, Zaragoza",Empresa familiar dedicada a producir miel artesanal en el municipio de Orés.,,+34605809742,apicolacortes@gmail.com,https://apicolacortes.com/,https://www.facebook.com/apicolacortes.ores/,https://www.instagram.com/apicola_cortes/,,42.2791300,-0.9997200,/productores/es/aragon/zaragoza/apicola-cortes-ores.webp,verificado,sí,ecommerce,,828,es,,,,,
abejas-de-candido-ejea-de-los-caballeros,Abejas de Cándido,Ejea de los Caballeros,Miel,"miel de alfalfa, tomillo y cebolla, pan de abeja, propóleo y cera","Calle Fernando el Católico, 10, 50600 Ejea de los Caballeros, Zaragoza",Productor apícola de Ejea con mieles monoflorales y otros productos de la colmena.,,+34677523833,info@abejasdecandido.com,https://abejasdecandido.com/,https://www.facebook.com/p/Abejas-de-Candido-100064179969237/,https://www.instagram.com/abejasdecandido/,,42.1272800,-1.1384300,/productores/es/aragon/zaragoza/abejas-de-candido-ejea-de-los-caballeros.webp,verificado,sí,ecommerce,,63,es,,,,,
ebro-trigo-tauste,Ebro Trigo S.L.,Tauste,Pan y cereal,"harina, sémola de trigo y otros productos de molinería","Avenida Constitución, s/n, 50660 Tauste, Zaragoza",Operador constituido en 2022 que mantiene activa la fábrica de harinas y sémolas de Tauste y comercializa productos de molinería al por mayor.,,,,,,,https://www.google.com/maps/search/?api=1&query=Ebro%20Trigo%20S.L.%2C%20Avenida%20Constituci%C3%B3n%2C%20s%2Fn%2C%2050660%20Tauste%2C%20Zaragoza&query_place_id=ChIJYe3jG2QrWg0RSzJfJPSndwc,41.92032,-1.25472,,parcial,no,,,5015,es,,,,,
harinas-azagra-mallen,Harinas Azagra,Mallén,Pan y cereal,harinas de trigo,"Camino Valverde, s/n, 50550 Mallén, Zaragoza",Molino familiar de Mallén dedicado a la fabricación de harinas de trigo para panadería y otros usos alimentarios.,,+34976850210,harinasazagra@telefonica.net,https://harinasazagra.wixsite.com/harinasazagra/,https://www.facebook.com/profile.php?id=100068732156817#,,https://www.google.com/maps/search/?api=1&query=Harinas%20Azagra%2C%20Camino%20Valverde%2C%20s%2Fn%2C%2050550%20Mall%C3%A9n%2C%20Zaragoza&query_place_id=ChIJM_nWDszMWw0RJNk_GLcLOjM,41.9005070,-1.4184950,/productores/es/aragon/zaragoza/harinas-azagra-mallen.webp,verificado,no,,,6696,es,,,,,
dr-schaer-alagon,Dr. Schär,Alagón,Pan y cereal,"pan, bollería y productos sin gluten","Polígono Industrial La Ciruela, avenida de Repol, parcela 2, 50630 Alagón, Zaragoza",Planta española de Dr. Schär con tres líneas de producción de pan y otros alimentos sin gluten para los mercados nacional e internacional.,,+34976612300,,https://www.drschaer.com/es/sobre-nosotros/sedes/planta-de-producci%C3%B3n-sede-social-alag%C3%B3n-zaragoza,,,,41.77111,-1.11888,/productores/es/aragon/zaragoza/dr-schaer-alagon.webp,parcial,no,,,4948,es,,,,,
aragon-sin-gluten-santa-engracia,Aragón Sin Gluten,Santa Engracia,Pan y cereal,harinas y grano ecológicos sin gluten,"Polígono 16, parcela 247, Finca Santa Engracia, 50669 Tauste, Zaragoza",Empresa que cultiva grano ecológico y lo transforma en harinas sin gluten en su planta de Santa Engracia.,,+34696792589,info@aragonsingluten.es,https://aragonsingluten.com/,https://www.facebook.com/p/Arag%C3%B3n-Sin-Gluten-SL-Sabor-Andino-100080340061934/?locale=es_ES&_rdr,,https://www.google.com/maps/search/?api=1&query=Arag%C3%B3n%20Sin%20Gluten%2C%20Pol%C3%ADgono%2016%2C%20parcela%20247%2C%20Finca%20Santa%20Engracia%2C%2050669%20Tauste%2C%20Zaragoza&query_place_id=ChIJ-UpneqctWg0RAOPrzYKGuhQ,41.9385126,-1.3169692,/productores/es/aragon/zaragoza/aragon-sin-gluten-santa-engracia.webp,verificado,no,,,870,es,,,,,
harinas-polo-villanueva-de-gallego,Harinas Polo,Villanueva de Gállego,Pan y cereal,harinas de trigo,"Camino de la Harinera, s/n, 50830 Villanueva de Gállego, Zaragoza",Molino familiar activo desde 1880 que fabrica harinas de trigo para panadería y otros usos profesionales.,,+34976185126,haripolo@harinaspolo.com,https://www.harinaspolo.com/es/,https://www.facebook.com/pages/Harinas%20Polo/1077265202323963/#,,https://www.google.com/maps/search/?api=1&query=Harinas%20Polo%2C%20Camino%20de%20la%20Harinera%2C%20s%2Fn%2C%2050830%20Villanueva%20de%20G%C3%A1llego%2C%20Zaragoza&query_place_id=ChIJq6qqqtpoWQ0R36rWZKbt1Hk,41.7629000,-0.8185000,/productores/es/aragon/zaragoza/harinas-polo-villanueva-de-gallego.webp,verificado,sí,email|telefono,,6699,es,,,,,
harinas-de-la-parra-epila,Harinas de la Parra,Épila,Pan y cereal,harinas de trigo,"Camino del Sabinar, s/n, Polígono Industrial Valdemuel, 50290 Épila, Zaragoza",Fábrica harinera familiar de Épila que moltura cereal y elabora harinas panificables desde hace más de un siglo.,L-V 9-13 y 17-19,+34976603004,info@harinasdelaparra.es,https://harinasdelaparra.es/,,,https://www.google.com/maps/search/?api=1&query=Harinas%20de%20la%20Parra%2C%20Camino%20del%20Sabinar%2C%20s%2Fn%2C%20Pol%C3%ADgono%20Industrial%20Valdemuel%2C%2050290%20%C3%89pila%2C%20Zaragoza&query_place_id=ChIJh1aKxwbeWw0Rd8qDnBqpS7A,41.5907969,-1.2859154,/productores/es/aragon/zaragoza/harinas-de-la-parra-epila.webp,verificado,no,,,6697,es,,,,,
tereos-zaragoza,Tereos Zaragoza,Zaragoza,Pan y cereal,"almidón nativo y modificado, glucosa, isoglucosa, dextrosa, fibra, germen y gluten de maíz","Av. de Salvador Allende, 76-78, 50015 Zaragoza","Planta activa desde 1966 que transforma maíz no transgénico, principalmente del valle del Ebro, en más de 80 ingredientes para alimentación, farmacia y otros sectores.",Consultar fuente,+34976738100,eva.aragon@tereos.com,https://tereos.com/fr/zaragoza/,,,https://www.google.com/maps/search/?api=1&query=Tereos%20Zaragoza%2C%20Av.%20de%20Salvador%20Allende%2C%2076-78%2C%2050015%20Zaragoza&query_place_id=ChIJIeDAiH0TWQ0RH7JV3vGyj9U,41.677422,-0.874008,/productores/es/aragon/zaragoza/tereos-zaragoza.webp,verificado,no,,,11775,es,,,,,
arroz-brazal-ejea-de-los-caballeros,Arroz Brazal (Arrocera del Pirineo),Ejea de los Caballeros,Pan y cereal,"arroz Maratelli, Guadiamar y Nuovo Maratelli",Arrozales en Ejea de los Caballeros y Sádaba,Marca de Arrocera del Pirineo que cultiva arroz en Ejea de los Caballeros y Sádaba y lo transforma en su molino de Alcolea de Cinca.,,+34976474187,info@arrozbrazal.es,https://www.arrozbrazal.es/,https://www.facebook.com/ArrozBrazalPirineo/,https://www.instagram.com/arrozbrazal/,,42.12728,-1.13843,/productores/es/aragon/zaragoza/arroz-brazal-ejea-de-los-caballeros.webp,parcial,sí,ecommerce,,949,es,,,,,
y-un-rabano-tarazona,¡Y un rábano!,Tarazona,Fruta y verdura,hortalizas y verduras ecológicas de temporada,"Polígono 9, parcela 257, 50500 Tarazona, Zaragoza",Producción ecológica de verduras y hortalizas locales con venta directa mediante cestas de temporada.,,+34606171049,info@yunrabano.com,https://yunrabano.com/cestas,,,https://www.google.com/maps/search/?api=1&query=%C2%A1Y%20un%20r%C3%A1bano%21%2C%20Pol%C3%ADgono%209%2C%20parcela%20257%2C%2050500%20Tarazona%2C%20Zaragoza&query_place_id=ChIJ92odvButWw0RwQUAs-0MBfc,41.9134261,-1.7094317,,verificado,sí,whatsapp,,12398,es,,,,,
q-carne-lecera,+ Q Carne,Lécera,Carne,"chorizo, longaniza y morcilla de cerdo; embutido y carne de ternera propia","C/ Juan Junquera, 2, 50131 Lécera, Zaragoza","Carnicería de Lécera que cría su propia ternera, elabora embutidos artesanos de cerdo y vacuno y ofrece reparto a domicilio.",,+34609491907,info@masqcarne.es,,https://www.facebook.com/masqcarne/?locale=es_ES,https://www.instagram.com/masqcarne/,https://www.google.com/maps/search/?api=1&query=%2B%20Q%20Carne%2C%20C%2F%20Juan%20Junquera%2C%202%2C%2050131%20L%C3%A9cera%2C%20Zaragoza&query_place_id=ChIJS7NKadHTXg0RByKZpl1M7_4,41.20322,-0.71069,,parcial,sí,telefono,,10370,es,,,,,
a-trufa-fresca-tabuenca,A Trufa Fresca,Tabuenca,Setas,trufa negra de invierno,"50547 Tabuenca, Zaragoza",Productor de trufa negra de invierno que envía la cosecha fresca directamente desde la finca.,Consultar temporada,+34686724134,atrufafresca@atrufafresca.com,https://atrufafresca.com/c/tienda,,,https://www.google.com/maps/search/?api=1&query=A%20Trufa%20Fresca%2C%2050547%20Tabuenca%2C%20Zaragoza&query_place_id=ChIJveplxMK5Ww0RI5lpBz-BZTE,41.69533,-1.54354,/productores/es/aragon/zaragoza/a-trufa-fresca-tabuenca.webp,verificado,sí,ecommerce,,51,es,,,,,
aceite-arbara-luceni,Aceite Arbara,Luceni,Aceite,aceite de oliva virgen extra arbequina,"Carretera N-232, km 278-279, 50640 Luceni, Zaragoza","Marca de SAT nº 5 El Cierzo, familia productora de AOVE con fincas de arbequina en Luceni, Borja y Magallón.",Consultar visitas,+34976251716,pbarrios@arbara.es,https://arbara.es,https://www.facebook.com/www.arbara.es/,,,41.82859,-1.23922,/productores/es/aragon/zaragoza/aceite-arbara-luceni.webp,verificado,sí,ecommerce,,85,es,,,,,
aceite-as-de-segia-ejea-de-los-caballeros,Aceite As de Segia,Ejea de los Caballeros,Aceite,aceite de oliva virgen extra Arbequina y Arbosana,"Paseo del Muro, 87, 50600 Ejea de los Caballeros, Zaragoza",Proyecto de la familia Marcellán con olivos propios en Ejea y Erla y AOVE comercializado en Cinco Villas.,Consultar,+34639374035,jmarcellan@gmail.com,,,,,42.12728,-1.13843,,parcial,sí,telefono,,87,es,,,,,
aceite-de-oliva-virgen-extra-anso-tauste,Aceite de Oliva Virgen Extra Ansó,Tauste,Aceite,AOVE 100 % Arbequina en garrafa de 3 l y botella de 500 ml,"Ctra. Gallur-Sangüesa, km 16, 50660 Tauste, Zaragoza",Aceite familiar extraído directamente de aceituna Arbequina propia y elaborado por SAT Ansó en su explotación de Tauste.,Consultar,+34645766276,hector@satanso.com,https://www.satanso.com/,https://www.facebook.com/Aceite-de-Oliva-Virgen-Extra-ANS%C3%93-107152987861046,,,41.92032,-1.25472,,parcial,no,,,103,es,,,,,
aceite-monteolivet-bardenas,Aceite Monteolivet,Bardenas,Aceite,"AOVE ecológico Arbequina, aceite de cosecha temprana y mermelada de AOVE","Ctra. Bardena-Pinsoro, km 1,9, 50694 Bardenas, Zaragoza",Proyecto familiar con olivar y almazara propios en Bardenas que elabora AOVE ecológico de variedad Arbequina.,Consultar,+34686823633,monteolivet@gmail.com,https://monteolivet.com/,https://www.facebook.com/Monteolivetaceite/?locale=es_ES,https://www.instagram.com/monteolivet/,https://www.google.com/maps/search/?api=1&query=Aceite%20Monteolivet%2C%20Ctra.%20Bardena-Pinsoro%2C%20km%201%2C9%2C%2050694%20Bardenas%2C%20Zaragoza&query_place_id=ChIJ6-mIJ0shWg0RZNYeXRFDAR4,42.17483435410577,-1.2211365224642354,/productores/es/aragon/zaragoza/aceite-monteolivet-bardenas.webp,verificado,sí,ecommerce,,121,es,,,,,
aceite-olitaus-tauste,Aceite Olitaus,Tauste,Aceite,"AOVE Arbequina, Empeltre, Hojiblanca, Picual y Arbosana","Cooperativa San Simón y San Judas, Plaza España, 11, 50660 Tauste, Zaragoza",Marca de AOVE de la Cooperativa San Simón y San Judas elaborada con olivos de su finca de Santa Engracia.,Consultar,+34976854799,cooperativa@sansimonysanjudas.com,http://www.sansimonysanjudas.com/inicio.htm,,,,41.92032,-1.25472,,parcial,no,,,125,es,,,,,
aceite-olivalia-bardenas-solar-ejea-de-los-caballeros,Aceite Olivalia / Bardenas Solar,Ejea de los Caballeros,Aceite,aceite de oliva virgen extra Arbequina,"Calle Alfonso I, 34, 50600 Ejea de los Caballeros, Zaragoza",Marca de Bardenas Solar Siglo XXI elaborada con aceituna Arbequina de su explotación de Ejea de los Caballeros.,Consultar,+34609351245,bardenassolar@gmail.com,https://aceiteolivalia.com/,https://www.facebook.com/Olivalia/,,,42.12728,-1.13843,/productores/es/aragon/zaragoza/aceite-olivalia-bardenas-solar-ejea-de-los-caballeros.webp,parcial,no,,,126,es,,,,,
aceite-oribel-cooperativa-san-martin-belchite,Cooperativa San Martín (Oribel),Belchite,Aceite,aceite de oliva virgen extra Oribel,"Calle Mayor, s/n, 50130 Belchite, Zaragoza",Cooperativa agraria fundada en 1949 que elabora AOVE Oribel de las variedades empeltre y arbequina.,Lun-Vie 9-13 y 15-17,+34976830399,oribel@oribel.com,https://oribel.com/,https://www.facebook.com/oribelbelchite,https://www.instagram.com/oribel_belchite/,https://www.google.com/maps/search/?api=1&query=Cooperativa%20San%20Mart%C3%ADn%20%28Oribel%29%2C%20Calle%20Mayor%2C%20s%2Fn%2C%2050130%20Belchite%2C%20Zaragoza&query_place_id=ChIJvxE_E5wyWQ0RVQw0IQxnfFE,41.30654,-0.75464,/productores/es/aragon/zaragoza/aceite-oribel-cooperativa-san-martin-belchite.webp,verificado,sí,ecommerce,,4588,es,,,,,
